Queue length,Speed,Phase,Step,Action,Reward,Total Queue Length
1.0,0.15326703,0.0,0.18418418,0,-1.0,40
1.0,0.09017103,0.0,0.18518518,0,-1.0,40
1.0,0.05285532,0.0,0.18618618,0,-1.0,42
1.0,0.10540274,0.0,0.18718718,0,-1.0,40
1.0,0.1439529,0.0,0.1881882,0,-1.0,41
1.0,0.10186533,0.0,0.1891892,0,-1.0,42
1.0,0.02483601,0.0,0.1901902,0,-1.0,42
1.0,0.0023024913,0.0,0.1911912,0,-1.0,42
1.0,0.0009917408,0.0,0.1921922,0,-1.0,44
1.0,0.00029386274,0.0,0.1931932,0,-1.0,44
1.0,0.00022290964,0.0,0.1941942,0,-1.0,44
1.0,2.4542298e-05,0.0,0.1951952,0,-1.0,44
1.0,1.3617805e-05,0.0,0.1961962,0,-1.0,44
1.0,0.0,0.0,0.1971972,0,-1.0,44
1.0,0.0,0.0,0.1981982,0,-1.0,44
1.0,0.0,0.0,0.1991992,0,-1.0,44
1.0,0.0,0.0,0.2002002,0,-1.0,44
1.0,0.0,0.0,0.2012012,0,-1.0,44
1.0,0.0,0.0,0.2022022,0,-1.0,44
1.0,0.0,0.0,0.2032032,0,-1.0,44
1.0,0.0,0.0,0.2042042,0,-1.0,44
1.0,0.0,0.0,0.2052052,0,-1.0,44
1.0,0.0,0.0,0.2062062,0,-1.0,44
1.0,0.0,0.0,0.2072072,0,-1.0,44
1.0,0.0,0.0,0.2082082,0,-1.0,44
1.0,0.0,0.0,0.2092092,0,-1.0,44
1.0,0.0,0.0,0.2102102,0,-1.0,44
1.0,0.0,0.0,0.2112112,0,-1.0,44
1.0,0.058710195,0.0,0.2122122,0,-1.0,46
1.0,0.0067183953,0.0,0.21321322,0,-1.0,44
1.0,0.0013429788,0.0,0.21421422,0,-1.0,45
1.0,0.0005520454,0.0,0.21521522,0,-1.0,46
1.0,0.00010379197,0.0,0.21621622,0,-1.0,46
1.0,2.4895995e-05,0.0,0.21721722,0,-1.0,46
1.0,7.416403e-06,0.0,0.21821822,0,-1.0,46
1.0,2.2820857e-06,0.0,0.21921922,0,-1.0,46
1.0,0.0,0.0,0.22022022,0,-1.0,46
1.0,0.0,0.0,0.22122122,0,-1.0,46
1.0,0.0,0.0,0.22222222,0,-1.0,46
1.0,0.0,0.0,0.22322322,0,-1.0,46
1.0,0.0,0.0,0.22422422,0,-1.0,46
1.0,0.0,0.0,0.22522523,0,-1.0,46
1.0,0.0,0.0,0.22622623,0,-1.0,46
1.0,0.0,0.0,0.22722723,0,-1.0,46
1.0,0.0,0.0,0.22822823,0,-1.0,46
1.0,0.0,0.0,0.22922923,0,-1.0,46
1.0,0.0,0.0,0.23023023,0,-1.0,46
1.0,0.0,0.0,0.23123123,0,-1.0,46
1.0,0.0,0.0,0.23223223,0,-1.0,46
1.0,0.0,0.0,0.23323323,0,-1.0,46
1.0,0.0,0.0,0.23423423,0,-1.0,46
1.0,0.0,0.0,0.23523523,0,-1.0,46
1.0,0.0,0.0,0.23623623,0,-1.0,46
1.0,0.0,0.0,0.23723723,0,-1.0,46
1.0,0.0,0.0,0.23823825,0,-1.0,46
1.0,0.0,0.0,0.23923925,0,-1.0,46
1.0,0.0,0.0,0.24024025,0,-1.0,46
1.0,0.0,0.0,0.24124125,0,-1.0,46
1.0,0.0,0.0,0.24224225,0,-1.0,46
1.0,0.0,0.0,0.24324325,0,-1.0,46
1.0,0.0,0.0,0.24424425,0,-1.0,46
1.0,0.0,0.0,0.24524525,0,-1.0,46
1.0,0.0,0.0,0.24624625,0,-1.0,46
1.0,0.0,0.0,0.24724725,0,-1.0,46
1.0,0.0,0.0,0.24824825,0,-1.0,46
1.0,0.0,0.0,0.24924925,0,-1.0,46
1.0,0.0,0.0,0.25025025,0,-1.0,46
1.0,0.0,0.0,0.25125125,0,-1.0,46
1.0,0.0,0.0,0.25225225,0,-1.0,46
1.0,0.0,0.0,0.25325325,0,-1.0,46
1.0,0.0,0.0,0.25425425,0,-1.0,46
1.0,0.0,0.0,0.25525525,0,-1.0,46
1.0,0.0,0.0,0.25625625,0,-1.0,46
1.0,0.0,0.0,0.25725725,0,-1.0,46
1.0,0.0,0.0,0.25825825,0,-1.0,46
1.0,0.0,0.0,0.25925925,0,-1.0,46
1.0,0.0,0.0,0.26026025,0,-1.0,46
1.0,0.0,0.0,0.26126125,0,-1.0,46
1.0,0.0,0.0,0.26226225,0,-1.0,46
1.0,0.0,0.0,0.26326326,0,-1.0,46
1.0,0.0,0.0,0.26426426,0,-1.0,46
1.0,0.0,0.0,0.26526526,0,-1.0,46
1.0,0.0,0.0,0.26626626,0,-1.0,46
1.0,0.0,0.0,0.26726726,0,-1.0,46
1.0,0.0,0.0,0.26826826,0,-1.0,46
1.0,0.0,0.0,0.26926926,0,-1.0,46
1.0,0.0,0.0,0.27027026,0,-1.0,46
1.0,0.0,0.0,0.27127126,0,-1.0,46
1.0,0.0,0.0,0.27227226,0,-1.0,46
1.0,0.0,0.0,0.27327326,0,-1.0,46
1.0,0.0,0.0,0.27427426,0,-1.0,46
1.0,0.0,0.0,0.2752753,0,-1.0,46
1.0,0.0,0.0,0.2762763,0,-1.0,46
1.0,0.0,0.0,0.2772773,0,-1.0,46
1.0,0.0,0.0,0.2782783,0,-1.0,46
1.0,0.0,0.0,0.2792793,0,-1.0,46
1.0,0.0,0.0,0.2802803,0,-1.0,46
1.0,0.0,0.0,0.2812813,0,-1.0,46
1.0,0.0,0.0,0.2822823,0,-1.0,46
1.0,0.0,0.0,0.2832833,0,-1.0,46
1.0,0.0,0.0,0.2842843,0,-1.0,46
1.0,0.0,0.0,0.2852853,0,-1.0,46
1.0,0.0,0.0,0.2862863,0,-1.0,46
1.0,0.0,0.0,0.2872873,0,-1.0,46
1.0,0.0,0.0,0.2882883,0,-1.0,46
1.0,0.0,0.0,0.2892893,0,-1.0,46
1.0,0.0,0.0,0.2902903,0,-1.0,46
1.0,0.0,0.0,0.2912913,0,-1.0,46
1.0,0.0,0.0,0.2922923,0,-1.0,46
1.0,0.0,0.0,0.2932933,0,-1.0,46
1.0,0.0,0.0,0.2942943,0,-1.0,46
1.0,0.0,0.0,0.2952953,0,-1.0,46
1.0,0.0,0.0,0.2962963,0,-1.0,46
1.0,0.0,0.0,0.2972973,0,-1.0,46
1.0,0.0,0.0,0.2982983,0,-1.0,46
1.0,0.0,0.0,0.2992993,0,-1.0,46
1.0,0.0,0.0,0.3003003,0,-1.0,46
1.0,0.0,0.0,0.3013013,0,-1.0,46
1.0,0.0,0.0,0.3023023,0,-1.0,46
1.0,0.0,0.0,0.3033033,0,-1.0,46
1.0,0.0,0.0,0.3043043,0,-1.0,46
1.0,0.0,0.0,0.3053053,0,-1.0,46
1.0,0.0,0.0,0.3063063,0,-1.0,46
1.0,0.0,0.0,0.3073073,0,-1.0,46
1.0,0.0,0.0,0.3083083,0,-1.0,46
1.0,0.0,0.0,0.3093093,0,-1.0,46
1.0,0.0,0.0,0.3103103,0,-1.0,46
1.0,0.0,0.0,0.3113113,0,-1.0,46
1.0,0.0,0.0,0.3123123,0,-1.0,46
1.0,0.0,0.0,0.3133133,0,-1.0,46
1.0,0.90586954,0.0,0.3143143,0,-1.0,46
0.975,1.2642692,0.0,0.3153153,0,-0.975,43
0.875,1.4017256,0.0,0.3163163,0,-0.875,39
0.75,1.8968532,0.0,0.3173173,0,-0.75,35
0.6,2.242472,0.0,0.3183183,0,-0.6,30
0.475,1.5238018,0.0,0.3193193,0,-0.475,24
0.35,1.3930091,0.0,0.3203203,0,-0.35,19
0.275,1.4719203,0.0,0.3213213,0,-0.275,14
0.25,1.1284307,0.0,0.3223223,0,-0.25,11
0.3,0.79564404,0.0,0.3233233,0,-0.3,10
0.35,0.67941594,0.0,0.3243243,0,-0.35,12
0.45,0.5361429,0.0,0.32532534,0,-0.45,14
0.575,0.36193684,0.0,0.32632634,0,-0.575,18
0.725,0.22609527,0.0,0.32732734,0,-0.725,23
0.75,0.17374624,0.0,0.32832834,0,-0.75,29
0.875,0.18889442,0.0,0.32932934,0,-0.875,30
0.975,0.18011948,0.0,0.33033034,0,-0.975,35
1.0,0.12467795,0.0,0.33133134,0,-1.0,39
1.0,0.016593888,0.0,0.33233234,0,-1.0,41
1.0,0.008818554,0.0,0.33333334,0,-1.0,45
1.0,0.0025503666,0.0,0.33433434,0,-1.0,45
1.0,0.00077811896,0.0,0.33533534,0,-1.0,46
1.0,0.0003262246,0.0,0.33633634,0,-1.0,46
1.0,0.00015198308,0.0,0.33733734,0,-1.0,46
1.0,3.8185437e-05,0.0,0.33833835,0,-1.0,46
1.0,1.2924586e-05,0.0,0.33933935,0,-1.0,46
1.0,1.1362399e-05,0.0,0.34034035,0,-1.0,46
1.0,2.4147719e-06,0.0,0.34134135,0,-1.0,46
1.0,4.7384756e-06,0.0,0.34234235,0,-1.0,46
1.0,2.381885e-06,0.0,0.34334335,0,-1.0,46
1.0,2.2144702e-06,0.0,0.34434435,0,-1.0,46
1.0,0.0,0.0,0.34534535,0,-1.0,46
1.0,2.3896785e-06,0.0,0.34634635,0,-1.0,46
1.0,0.0,0.0,0.34734735,0,-1.0,46
1.0,2.2306613e-06,0.0,0.34834835,0,-1.0,46
1.0,0.0,0.0,0.34934935,0,-1.0,46
1.0,2.216687e-06,0.0,0.35035035,0,-1.0,46
1.0,3.4210266e-06,0.0,0.35135135,0,-1.0,46
1.0,0.0,0.0,0.35235235,0,-1.0,46
1.0,0.0,0.0,0.35335335,0,-1.0,46
1.0,0.0,0.0,0.35435435,0,-1.0,46
1.0,2.3160005e-06,0.0,0.35535535,0,-1.0,46
1.0,4.123241e-06,0.0,0.35635635,0,-1.0,46
1.0,4.6209007e-06,0.0,0.35735735,0,-1.0,46
1.0,0.0,0.0,0.35835835,0,-1.0,46
1.0,0.0,0.0,0.35935935,0,-1.0,46
1.0,0.0,0.0,0.36036035,0,-1.0,46
1.0,0.0,0.0,0.36136135,0,-1.0,46
1.0,0.0,0.0,0.36236235,0,-1.0,46
1.0,0.0,0.0,0.36336336,0,-1.0,46
1.0,0.0,0.0,0.36436436,0,-1.0,46
1.0,0.0,0.0,0.36536536,0,-1.0,46
1.0,0.0,0.0,0.36636636,0,-1.0,46
1.0,0.0,0.0,0.36736736,0,-1.0,46
1.0,0.0,0.0,0.36836836,0,-1.0,46
1.0,0.0,0.0,0.36936936,0,-1.0,46
1.0,0.0,0.0,0.37037036,0,-1.0,46
1.0,0.0,0.0,0.37137136,0,-1.0,46
1.0,0.0,0.0,0.37237236,0,-1.0,46
1.0,0.0,0.0,0.37337336,0,-1.0,46
1.0,0.0,0.0,0.37437436,0,-1.0,46
1.0,0.0,0.0,0.3753754,0,-1.0,46
1.0,0.0,0.0,0.3763764,0,-1.0,46
1.0,0.0,0.0,0.3773774,0,-1.0,46
1.0,0.0,0.0,0.3783784,0,-1.0,46
1.0,0.0,0.0,0.3793794,0,-1.0,46
1.0,0.0,0.0,0.3803804,0,-1.0,46
1.0,0.0,0.0,0.3813814,0,-1.0,46
1.0,0.0,0.0,0.3823824,0,-1.0,46
1.0,0.0,0.0,0.3833834,0,-1.0,46
1.0,0.0,0.0,0.3843844,0,-1.0,46
1.0,0.0,0.0,0.3853854,0,-1.0,46
1.0,0.0,0.0,0.3863864,0,-1.0,46
1.0,0.0,0.0,0.3873874,0,-1.0,46
1.0,0.0,0.0,0.3883884,0,-1.0,46
1.0,0.0,0.0,0.3893894,0,-1.0,46
1.0,0.0,0.0,0.3903904,0,-1.0,46
1.0,0.0,0.0,0.3913914,0,-1.0,46
1.0,0.0,0.0,0.3923924,0,-1.0,46
1.0,0.0,0.0,0.3933934,0,-1.0,46
1.0,0.0,0.0,0.3943944,0,-1.0,46
1.0,0.0,0.0,0.3953954,0,-1.0,46
1.0,0.0,0.0,0.3963964,0,-1.0,46
1.0,0.0,0.0,0.3973974,0,-1.0,46
1.0,0.0,0.0,0.3983984,0,-1.0,46
1.0,0.0,0.0,0.3993994,0,-1.0,46
1.0,0.0,0.0,0.4004004,0,-1.0,46
1.0,0.0,0.0,0.4014014,0,-1.0,46
1.0,0.0,0.0,0.4024024,0,-1.0,46
1.0,0.0,0.0,0.4034034,0,-1.0,46
1.0,0.0,0.0,0.4044044,0,-1.0,46
1.0,0.0,0.0,0.4054054,0,-1.0,46
1.0,0.0,0.0,0.4064064,0,-1.0,46
1.0,0.0,0.0,0.4074074,0,-1.0,46
1.0,0.0,0.0,0.4084084,0,-1.0,46
1.0,0.0,0.0,0.4094094,0,-1.0,46
1.0,0.0,0.0,0.4104104,0,-1.0,46
1.0,0.0,0.0,0.4114114,0,-1.0,46
1.0,0.0,0.0,0.4124124,0,-1.0,46
1.0,0.0,0.0,0.4134134,0,-1.0,46
1.0,0.0,0.0,0.4144144,0,-1.0,46
1.0,0.0,0.0,0.4154154,0,-1.0,46
1.0,0.0,0.0,0.4164164,0,-1.0,46
1.0,0.0,0.0,0.4174174,0,-1.0,46
1.0,0.0,0.0,0.4184184,0,-1.0,46
1.0,0.0,0.0,0.4194194,0,-1.0,46
1.0,0.0,0.0,0.4204204,0,-1.0,46
1.0,0.0,0.0,0.4214214,0,-1.0,46
1.0,0.0,0.0,0.4224224,0,-1.0,46
1.0,0.0,0.0,0.4234234,0,-1.0,46
1.0,0.0,0.0,0.4244244,0,-1.0,46
1.0,0.0,0.0,0.42542544,0,-1.0,46
1.0,0.0,0.0,0.42642644,0,-1.0,46
1.0,0.0,0.0,0.42742744,0,-1.0,46
1.0,0.0,0.0,0.42842844,0,-1.0,46
1.0,0.0,0.0,0.42942944,0,-1.0,46
1.0,0.0,0.0,0.43043044,0,-1.0,46
1.0,0.0,0.0,0.43143144,0,-1.0,46
1.0,0.0,0.0,0.43243244,0,-1.0,46
1.0,0.0,0.0,0.43343344,0,-1.0,46
1.0,0.0,0.0,0.43443444,0,-1.0,46
1.0,0.0,0.0,0.43543544,0,-1.0,46
1.0,0.0,0.0,0.43643644,0,-1.0,46
1.0,0.0,0.0,0.43743744,0,-1.0,46
1.0,0.0,0.0,0.43843845,0,-1.0,46
1.0,0.0,0.0,0.43943945,0,-1.0,46
1.0,0.0,0.0,0.44044045,0,-1.0,46
1.0,0.0,0.0,0.44144145,0,-1.0,46
1.0,0.0,0.0,0.44244245,0,-1.0,46
1.0,0.0,0.0,0.44344345,0,-1.0,46
1.0,0.0,0.0,0.44444445,0,-1.0,46
1.0,0.0,0.0,0.44544545,0,-1.0,46
1.0,0.0,0.0,0.44644645,0,-1.0,46
1.0,0.0,0.0,0.44744745,0,-1.0,46
1.0,0.0,0.0,0.44844845,0,-1.0,46
1.0,0.0,0.0,0.44944945,0,-1.0,46
1.0,0.0,0.0,0.45045045,0,-1.0,46
1.0,0.0,0.0,0.45145145,0,-1.0,46
1.0,0.0,0.0,0.45245245,0,-1.0,46
1.0,0.0,0.0,0.45345345,0,-1.0,46
1.0,0.0,0.0,0.45445445,0,-1.0,46
1.0,0.0,0.0,0.45545545,0,-1.0,46
1.0,0.0,0.0,0.45645645,0,-1.0,46
1.0,0.0,0.0,0.45745745,0,-1.0,46
1.0,0.0,0.0,0.45845845,0,-1.0,46
1.0,0.0,0.0,0.45945945,0,-1.0,46
1.0,0.0,0.0,0.46046045,0,-1.0,46
1.0,0.0,0.0,0.46146145,0,-1.0,46
1.0,0.0,0.0,0.46246246,0,-1.0,46
1.0,0.0,0.0,0.46346346,0,-1.0,46
1.0,0.0,0.0,0.46446446,0,-1.0,46
1.0,0.0,0.0,0.46546546,0,-1.0,46
1.0,0.0,0.0,0.46646646,0,-1.0,46
1.0,0.0,0.0,0.46746746,0,-1.0,46
1.0,0.0,0.0,0.46846846,0,-1.0,46
1.0,0.0,0.0,0.46946946,0,-1.0,46
1.0,0.0,0.0,0.47047046,0,-1.0,46
1.0,0.0,0.0,0.47147146,0,-1.0,46
1.0,0.0,0.0,0.47247246,0,-1.0,46
1.0,0.0,0.0,0.47347346,0,-1.0,46
1.0,0.0,0.0,0.47447446,0,-1.0,46
1.0,0.0,0.0,0.4754755,0,-1.0,46
1.0,0.0,0.0,0.4764765,0,-1.0,46
1.0,0.0,0.0,0.4774775,0,-1.0,46
1.0,0.0,0.0,0.4784785,0,-1.0,46
1.0,0.0,0.0,0.4794795,0,-1.0,46
1.0,0.0,0.0,0.4804805,0,-1.0,46
1.0,0.0,0.0,0.4814815,0,-1.0,46
1.0,0.0,0.0,0.4824825,0,-1.0,46
1.0,0.0,0.0,0.4834835,0,-1.0,46
1.0,0.0,0.0,0.4844845,0,-1.0,46
1.0,0.0,0.0,0.4854855,0,-1.0,46
1.0,0.0,0.0,0.4864865,0,-1.0,46
1.0,0.0,0.0,0.4874875,0,-1.0,46
1.0,0.0,0.0,0.4884885,0,-1.0,46
1.0,0.0,0.0,0.4894895,0,-1.0,46
1.0,0.0,0.0,0.4904905,0,-1.0,46
1.0,0.0,0.0,0.4914915,0,-1.0,46
1.0,0.0,0.0,0.4924925,0,-1.0,46
1.0,0.0,0.0,0.4934935,0,-1.0,46
1.0,0.0,0.0,0.4944945,0,-1.0,46
1.0,0.056655742,0.33333334,0.4954955,1,-1.0,46
1.0,0.13970754,0.0,0.4964965,0,-1.0,44
1.0,0.25408188,0.33333334,0.4974975,1,-1.0,42
0.95,0.4318847,0.0,0.4984985,0,-0.95,40
0.9,0.64122605,0.33333334,0.4994995,1,-0.9,38
0.85,0.8860432,0.0,0.5005005,0,-0.85,36
0.8,1.0928904,0.0,0.5015015,0,-0.8,34
0.775,1.1989508,0.0,0.5025025,0,-0.775,32
0.75,1.28035,0.0,0.5035035,0,-0.75,31
0.775,1.3632426,0.0,0.5045045,0,-0.775,30
0.8,1.4090104,0.0,0.5055055,0,-0.8,31
0.85,0.87667847,0.0,0.5065065,0,-0.85,32
0.825,0.9117883,0.33333334,0.5075075,1,-0.825,34
0.825,0.37124452,0.0,0.5085085,0,-0.825,33
0.75,0.52272874,0.33333334,0.5095095,1,-0.75,33
0.8,0.7274263,0.0,0.5105105,0,-0.8,30
0.775,0.8998041,0.33333334,0.5115115,1,-0.775,32
0.775,1.0540509,0.0,0.5125125,0,-0.775,31
0.775,1.2214307,0.33333334,0.5135135,1,-0.775,31
0.75,1.3258109,0.0,0.5145145,0,-0.75,31
0.775,1.3844979,0.33333334,0.5155155,1,-0.775,30
0.75,1.5466906,0.0,0.5165165,0,-0.75,31
0.75,1.5822419,0.33333334,0.5175175,1,-0.75,30
0.775,1.4662439,0.0,0.5185185,0,-0.775,30
0.75,1.6084874,0.33333334,0.5195195,1,-0.75,31
0.775,1.2394141,0.0,0.5205205,0,-0.775,30
0.75,1.4042764,0.33333334,0.5215215,1,-0.75,31
0.775,1.2357478,0.33333334,0.5225225,1,-0.775,30
0.75,1.3633323,0.33333334,0.5235235,1,-0.75,31
0.775,1.4795256,0.33333334,0.5245245,1,-0.775,30
0.75,1.3148216,0.33333334,0.5255255,1,-0.75,31
0.775,1.2452443,0.33333334,0.5265265,1,-0.775,30
0.775,1.4178145,0.33333334,0.5275275,1,-0.775,31
0.775,1.6438518,0.33333334,0.5285285,1,-0.775,31
0.75,1.717077,0.0,0.5295295,0,-0.75,31
0.775,1.7688704,0.33333334,0.5305305,1,-0.775,30
0.75,1.978952,0.0,0.5315315,0,-0.75,31
0.775,2.0188954,0.33333334,0.5325325,1,-0.775,30
0.75,2.2904134,0.0,0.5335335,0,-0.75,31
0.775,2.1478543,0.33333334,0.5345345,1,-0.775,30
0.75,2.213232,0.0,0.5355355,0,-0.75,31
0.75,2.1440642,0.33333334,0.5365365,1,-0.75,30
0.75,2.0506482,0.0,0.5375375,0,-0.75,30
0.8,1.7953302,0.33333334,0.5385385,1,-0.8,30
0.775,1.6218158,0.0,0.5395395,0,-0.775,32
0.75,1.7851545,0.33333334,0.5405405,1,-0.75,31
0.75,1.7072303,0.0,0.5415415,0,-0.75,30
0.8,1.554564,0.33333334,0.5425425,1,-0.8,30
0.75,1.6895224,0.0,0.5435435,0,-0.75,32
0.75,1.6849554,0.33333334,0.5445445,1,-0.75,30
0.75,1.5119519,0.0,0.5455455,0,-0.75,30
0.8,1.6739111,0.33333334,0.5465465,1,-0.8,30
0.775,1.5280663,0.0,0.5475475,0,-0.775,32
0.775,1.4600363,0.33333334,0.5485485,1,-0.775,31
0.75,1.6609708,0.0,0.5495495,0,-0.75,31
0.75,1.8266134,0.33333334,0.5505506,1,-0.75,30
0.775,1.8148097,0.0,0.5515516,0,-0.775,30
0.775,1.7713343,0.33333334,0.5525526,1,-0.775,31
0.775,1.8698943,0.0,0.5535536,0,-0.775,31
0.75,1.7609024,0.33333334,0.5545546,1,-0.75,31
0.775,1.6143498,0.0,0.5555556,0,-0.775,30
0.775,1.5499223,0.33333334,0.5565566,1,-0.775,31
0.75,1.6637608,0.0,0.5575576,0,-0.75,31
0.775,1.1559644,0.33333334,0.5585586,1,-0.775,30
0.8,1.1292869,0.0,0.5595596,0,-0.8,31
0.775,1.2729287,0.33333334,0.5605606,1,-0.775,32
0.775,1.4348193,0.0,0.5615616,0,-0.775,31
0.75,1.2595686,0.33333334,0.5625626,1,-0.75,31
0.775,1.3697643,0.0,0.5635636,0,-0.775,30
0.775,1.4806601,0.33333334,0.5645646,1,-0.775,31
0.775,1.3939607,0.0,0.5655656,0,-0.775,31
0.8,1.2865058,0.33333334,0.5665666,1,-0.8,31
0.75,1.5079161,0.0,0.5675676,0,-0.75,32
0.775,1.4273503,0.33333334,0.5685686,1,-0.775,30
0.75,1.6195836,0.0,0.5695696,0,-0.75,31
0.775,1.4956285,0.33333334,0.5705706,1,-0.775,30
0.75,1.6970361,0.0,0.5715716,0,-0.75,31
0.75,1.7600925,0.33333334,0.5725726,1,-0.75,30
0.775,1.7042221,0.0,0.5735736,0,-0.775,30
0.775,1.7080677,0.33333334,0.5745746,1,-0.775,31
0.75,1.6388085,0.0,0.5755756,0,-0.75,31
0.75,1.5996562,0.33333334,0.5765766,1,-0.75,30
0.775,1.7127055,0.0,0.5775776,0,-0.775,30
0.75,1.604374,0.33333334,0.5785786,1,-0.75,31
0.8,1.6326708,0.0,0.5795796,0,-0.8,30
0.75,1.4345555,0.33333334,0.5805806,1,-0.75,32
0.775,0.9596975,0.0,0.5815816,0,-0.775,30
0.75,1.1123673,0.33333334,0.5825826,1,-0.75,31
0.775,1.2679491,0.0,0.5835836,0,-0.775,30
0.75,1.4955009,0.33333334,0.5845846,1,-0.75,31
0.775,1.3632267,0.0,0.5855856,0,-0.775,30
0.75,1.5857937,0.33333334,0.5865866,1,-0.75,31
0.8,1.3985107,0.0,0.5875876,0,-0.8,30
0.775,1.5209283,0.33333334,0.5885886,1,-0.775,32
0.775,1.6461892,0.0,0.5895896,0,-0.775,31
0.75,1.6535462,0.33333334,0.5905906,1,-0.75,31
0.775,1.6624507,0.0,0.5915916,0,-0.775,30
0.75,1.7132529,0.33333334,0.5925926,1,-0.75,31
0.775,1.6564913,0.0,0.5935936,0,-0.775,30
0.75,1.924302,0.33333334,0.5945946,1,-0.75,31
0.775,2.0522187,0.0,0.5955956,0,-0.775,30
0.75,1.8955495,0.33333334,0.5965966,1,-0.75,31
0.775,1.8351192,0.0,0.5975976,0,-0.775,30
0.75,1.7608591,0.33333334,0.5985986,1,-0.75,31
0.8,1.8095272,0.0,0.5995996,0,-0.8,30
0.75,1.6868544,0.33333334,0.6006006,1,-0.75,32
0.775,1.5210707,0.33333334,0.6016016,1,-0.775,30
0.75,1.3700624,0.33333334,0.6026026,1,-0.75,31
0.775,1.4914769,0.33333334,0.6036036,1,-0.775,30
0.75,1.4087209,0.33333334,0.6046046,1,-0.75,31
0.8,1.3323218,0.33333334,0.6056056,1,-0.8,30
0.775,1.5429506,0.33333334,0.6066066,1,-0.775,32
0.75,1.676292,0.33333334,0.6076076,1,-0.75,31
0.75,2.0414944,0.33333334,0.6086086,1,-0.75,30
0.775,2.187952,0.0,0.6096096,0,-0.775,30
0.75,2.497261,0.33333334,0.6106106,1,-0.75,31
0.775,2.30582,0.0,0.6116116,0,-0.775,30
0.775,2.4804451,0.33333334,0.6126126,1,-0.775,31
0.775,2.0552633,0.0,0.6136136,0,-0.775,31
0.75,1.727757,0.33333334,0.6146146,1,-0.75,31
0.8,1.5091152,0.33333334,0.6156156,1,-0.8,30
0.8,1.6108229,0.33333334,0.6166166,1,-0.8,32
0.775,1.8576967,0.33333334,0.6176176,1,-0.775,32
0.8,1.7399043,0.33333334,0.6186186,1,-0.8,31
0.775,1.7043353,0.33333334,0.6196196,1,-0.775,32
0.8,1.8581564,0.33333334,0.6206206,1,-0.8,31
0.725,2.1806593,0.33333334,0.6216216,1,-0.725,32
0.675,2.5081222,0.0,0.6226226,0,-0.675,29
0.55,2.9362683,0.33333334,0.6236236,1,-1.5,27
0.45,3.2204688,0.0,0.6246246,0,-1.5,22
0.35,3.058306,0.0,0.6256256,0,-0.35,18
0.3,2.6553507,0.0,0.6266266,0,-0.3,14
0.275,2.2300696,0.0,0.6276276,0,-0.275,12
0.2,2.462943,0.33333334,0.6286286,1,-0.2,11
0.175,2.4177055,0.0,0.6296296,0,-0.175,8
0.275,1.8902153,0.33333334,0.6306306,1,-0.275,7
0.325,1.6789637,0.0,0.6316316,0,-0.325,11
0.35,1.7850776,0.33333334,0.6326326,1,-0.35,13
0.5,1.637662,0.0,0.6336336,0,-0.5,14
0.6,1.6111412,0.33333334,0.6346346,1,-0.6,20
0.575,1.8015953,0.33333334,0.6356356,1,-0.575,24
0.6,1.7193582,0.33333334,0.6366366,1,-0.6,23
0.675,1.912126,0.33333334,0.6376376,1,-0.675,24
0.675,1.660682,0.33333334,0.6386386,1,-0.675,27
0.75,1.1712878,0.33333334,0.6396396,1,-0.75,27
0.775,1.2949755,0.33333334,0.6406406,1,-0.775,30
0.775,1.2333486,0.33333334,0.6416416,1,-0.775,31
0.75,1.5189414,0.33333334,0.6426426,1,-0.75,31
0.75,1.8523341,0.33333334,0.6436436,1,-0.75,30
0.775,1.7098213,0.0,0.6446446,0,-0.775,30
0.775,1.9686779,0.33333334,0.6456456,1,-0.775,31
0.75,1.9351853,0.0,0.6466466,0,-0.75,31
0.775,2.0586872,0.33333334,0.6476476,1,-0.775,30
0.75,1.785384,0.0,0.6486486,0,-0.75,31
0.775,1.8356922,0.33333334,0.6496496,1,-0.775,30
0.775,1.5583669,0.0,0.6506507,0,-0.775,31
0.775,1.6751417,0.33333334,0.6516517,1,-0.775,31
0.775,1.5790883,0.0,0.6526527,0,-0.775,31
0.75,1.6770915,0.33333334,0.6536537,1,-0.75,31
0.775,1.3769248,0.0,0.6546547,0,-0.775,30
0.775,1.2280914,0.33333334,0.6556557,1,-0.775,31
0.75,1.3785027,0.0,0.6566567,0,-0.75,31
0.8,1.236147,0.33333334,0.6576577,1,-0.8,30
0.8,1.2143246,0.0,0.6586587,0,-0.8,32
0.75,1.492681,0.33333334,0.6596597,1,-0.75,32
0.75,1.4432026,0.0,0.6606607,0,-0.75,30
0.775,1.3880924,0.33333334,0.6616617,1,-0.775,30
0.75,1.5970256,0.0,0.6626627,0,-0.75,31
0.75,1.92353,0.33333334,0.6636637,1,-0.75,30
0.775,1.8735945,0.0,0.6646647,0,-0.775,30
0.775,1.6977276,0.0,0.6656657,0,-0.775,31
0.75,1.6389138,0.33333334,0.6666667,1,-0.75,31
0.75,1.7108337,0.0,0.6676677,0,-0.75,30
0.775,1.6345537,0.33333334,0.6686687,1,-0.775,30
0.775,1.6316261,0.0,0.6696697,0,-0.775,31
0.75,1.534257,0.33333334,0.6706707,1,-0.75,31
0.75,1.7073553,0.0,0.6716717,0,-0.75,30
0.775,1.329721,0.33333334,0.6726727,1,-0.775,30
0.75,1.4732277,0.0,0.6736737,0,-0.75,31
