Queue length,Speed,Phase,Step,Action,Reward
0.041666668,1.8132818,0.33333334,0.374,1,-0.041666668
0.05,1.5691214,0.0,0.375,0,-0.05
0.033333335,1.4113152,1.0,0.376,3,-0.033333335
0.05,1.5677956,0.6666667,0.377,2,-0.05
0.058333334,1.7902502,1.0,0.378,3,-0.058333334
0.058333334,1.992517,1.0,0.379,3,-0.058333334
0.058333334,2.1278903,1.0,0.38,3,-0.058333334
0.075,1.6355537,0.0,0.381,0,-0.075
0.058333334,1.372606,0.33333334,0.382,1,-0.058333334
0.06666667,1.6260909,0.0,0.383,0,-0.06666667
0.058333334,1.8496238,0.6666667,0.384,2,-0.058333334
0.06666667,2.043114,0.33333334,0.385,1,-0.06666667
0.06666667,1.7449132,0.33333334,0.386,1,-0.06666667
0.058333334,1.6471245,1.0,0.387,3,-0.058333334
0.05,2.1191478,1.0,0.388,3,-0.05
0.05,2.5054631,1.0,0.389,3,-0.05
0.025,2.3917494,0.6666667,0.39,2,-0.025
0.033333335,2.352555,0.33333334,0.391,1,-0.033333335
0.025,1.9909878,0.6666667,0.392,2,-0.025
0.008333334,2.138676,0.33333334,0.393,1,-0.008333334
0.041666668,2.2734218,0.6666667,0.394,2,-0.041666668
0.041666668,2.5885155,0.33333334,0.395,1,-0.041666668
0.016666668,2.5006423,0.6666667,0.396,2,-0.016666668
0.025,2.331968,0.0,0.397,0,-0.025
0.016666668,2.916555,1.0,0.398,3,-0.016666668
0.008333334,3.2109504,1.0,0.399,3,-0.008333334
0.016666668,3.3063998,1.0,0.4,3,-0.016666668
0.016666668,2.7553563,0.0,0.401,0,-0.016666668
0.025,2.2595124,0.6666667,0.402,2,-0.025
0.05,2.4294264,0.0,0.403,0,-0.05
0.041666668,2.4344864,0.33333334,0.404,1,-0.041666668
0.041666668,2.375461,0.33333334,0.405,1,-0.041666668
0.033333335,1.0922604,0.0,0.406,0,-0.033333335
0.033333335,1.3674198,0.6666667,0.407,2,-0.033333335
0.025,1.6080433,1.0,0.408,3,-0.025
0.016666668,2.0250301,0.6666667,0.409,2,-0.016666668
0.025,2.3156419,1.0,0.41,3,-0.025
0.025,2.6347802,0.6666667,0.411,2,-0.025
0.041666668,2.4683487,1.0,0.412,3,-0.041666668
0.041666668,2.8790317,1.0,0.413,3,-0.041666668
0.05,3.0838635,0.6666667,0.414,2,-0.05
0.075,2.3853738,0.0,0.415,0,-0.075
0.075,1.8134834,0.6666667,0.416,2,-0.075
0.06666667,1.7461165,0.33333334,0.417,1,-0.06666667
0.058333334,2.120439,0.33333334,0.418,1,-0.058333334
0.058333334,1.8965698,1.0,0.419,3,-0.058333334
0.058333334,1.8074464,0.6666667,0.42,2,-0.058333334
0.06666667,2.0637524,0.33333334,0.421,1,-0.06666667
0.041666668,2.5700161,1.0,0.422,3,-0.041666668
0.041666668,2.58329,0.6666667,0.423,2,-0.041666668
0.041666668,2.3101192,1.0,0.424,3,-0.041666668
0.033333335,2.5380945,0.6666667,0.425,2,-0.033333335
0.033333335,2.8805604,0.6666667,0.426,2,-0.033333335
0.041666668,3.1615465,1.0,0.427,3,-0.041666668
0.05,3.3593354,0.6666667,0.428,2,-0.05
0.075,2.2409923,1.0,0.429,3,-0.075
0.058333334,2.249946,0.33333334,0.43,1,-0.058333334
0.041666668,1.7525171,0.0,0.431,0,-0.041666668
